Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
9211,CA-2017-142776,12/11/2017,12/14/2017,RS-19870,Central,Office Supplies,Binders,5.4,2.592
9212,CA-2015-167479,3/14/2015,3/19/2015,AI-10855,West,Office Supplies,Paper,19.44,9.3312
9213,CA-2014-144071,12/8/2014,12/15/2014,DJ-13420,West,Furniture,Furnishings,39.88,11.1664
9214,CA-2014-144071,12/8/2014,12/15/2014,DJ-13420,West,Furniture,Furnishings,79.44,28.5984
9215,US-2017-120908,9/30/2017,10/2/2017,BF-10975,East,Office Supplies,Labels,20.664,6.9741
9216,CA-2016-152646,11/21/2016,11/26/2016,TH-21235,West,Office Supplies,Paper,32.4,15.552
9217,CA-2017-103765,11/24/2017,11/30/2017,JG-15310,Central,Office Supplies,Appliances,13.762,-24.7716
9218,US-2017-118157,11/14/2017,11/17/2017,AW-10930,Central,Office Supplies,Envelopes,15.28,7.4872
9219,US-2015-164238,8/16/2015,8/20/2015,JW-15955,East,Office Supplies,Storage,44.688,3.3516
9220,US-2015-164238,8/16/2015,8/20/2015,JW-15955,East,Furniture,Bookcases,301.47,-204.9996
9221,CA-2017-103212,10/13/2017,10/14/2017,MH-18025,South,Office Supplies,Labels,11.07,5.2029
9222,CA-2017-103212,10/13/2017,10/14/2017,MH-18025,South,Furniture,Tables,1504.52,346.0396
9223,CA-2017-103212,10/13/2017,10/14/2017,MH-18025,South,Office Supplies,Paper,25.92,12.4416
9224,CA-2017-121160,11/4/2017,11/4/2017,FM-14290,Central,Office Supplies,Binders,7.536,-13.188
9225,CA-2017-121160,11/4/2017,11/4/2017,FM-14290,Central,Office Supplies,Binders,1.408,-2.3232
9226,CA-2017-121160,11/4/2017,11/4/2017,FM-14290,Central,Office Supplies,Binders,4.144,-6.4232
9227,CA-2017-121160,11/4/2017,11/4/2017,FM-14290,Central,Office Supplies,Storage,52.752,-12.5286
9228,CA-2017-140515,3/19/2017,3/24/2017,GZ-14545,West,Office Supplies,Appliances,381.36,106.7808
9229,CA-2014-153619,11/3/2014,11/3/2014,TC-21535,West,Office Supplies,Art,6.72,3.36
9230,CA-2017-133718,7/23/2017,7/26/2017,TB-21520,West,Office Supplies,Binders,15.192,5.5071
9231,CA-2017-133718,7/23/2017,7/26/2017,TB-21520,West,Office Supplies,Paper,58.32,27.9936
9232,CA-2014-148383,12/27/2014,12/31/2014,RP-19390,West,Office Supplies,Binders,946.764,-694.2936
9233,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Furniture,Furnishings,94.68,31.2444
9234,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Office Supplies,Storage,23.67,0.9468
9235,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Technology,Phones,1091.168,68.198
9236,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Office Supplies,Art,18.69,5.2332
9237,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Furniture,Tables,568.728,28.4364
9238,CA-2016-126732,9/2/2016,9/6/2016,LR-16915,West,Office Supplies,Binders,7.312,2.5592
9239,CA-2017-138156,2/11/2017,2/14/2017,MM-17260,East,Furniture,Furnishings,147.568,-3.6892
9240,CA-2017-110310,10/27/2017,11/2/2017,NB-18655,South,Office Supplies,Paper,56.784,20.5842
9241,CA-2017-110310,10/27/2017,11/2/2017,NB-18655,South,Office Supplies,Binders,5.607,-3.9249
9242,CA-2017-110310,10/27/2017,11/2/2017,NB-18655,South,Office Supplies,Art,6.576,0.5754
9243,CA-2014-113271,7/9/2014,7/14/2014,DS-13030,West,Office Supplies,Binders,14.304,4.6488
9244,CA-2014-113271,7/9/2014,7/14/2014,DS-13030,West,Furniture,Bookcases,119.833,7.049
9245,CA-2014-113271,7/9/2014,7/14/2014,DS-13030,West,Office Supplies,Art,5.56,2.224
9246,CA-2014-113271,7/9/2014,7/14/2014,DS-13030,West,Office Supplies,Paper,32.4,15.552
9247,CA-2017-130106,5/22/2017,5/26/2017,VF-21715,West,Office Supplies,Art,9.84,2.8536
9248,CA-2017-130106,5/22/2017,5/26/2017,VF-21715,West,Office Supplies,Art,2.78,0.7228
9249,CA-2016-127761,11/10/2016,11/14/2016,SW-20275,East,Office Supplies,Binders,3.64,1.365
9250,CA-2016-127761,11/10/2016,11/14/2016,SW-20275,East,Technology,Phones,881.93,220.4825
9251,CA-2016-105354,12/2/2016,12/6/2016,PW-19030,Central,Office Supplies,Binders,115.84,54.4448
9252,CA-2017-155712,3/2/2017,3/8/2017,KD-16615,West,Office Supplies,Binders,107.648,33.64
9253,CA-2017-102309,9/23/2017,9/25/2017,DO-13645,South,Technology,Accessories,199.95,63.984
9254,CA-2017-102309,9/23/2017,9/25/2017,DO-13645,South,Office Supplies,Paper,12.96,6.2208
9255,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Furniture,Chairs,60.89,15.2225
9256,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Office Supplies,Labels,14.94,6.8724
9257,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Office Supplies,Binders,9.64,4.4344
9258,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Furniture,Furnishings,332.94,53.2704
9259,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Office Supplies,Binders,51.9,24.393
9260,CA-2014-168368,2/11/2014,2/15/2014,GA-14725,Central,Office Supplies,Storage,64.96,2.5984
9261,CA-2017-167976,11/11/2017,11/14/2017,JL-15505,Central,Office Supplies,Supplies,25.5,6.63
9262,CA-2017-111388,9/2/2017,9/2/2017,SU-20665,West,Furniture,Chairs,215.976,-2.6997
9263,CA-2015-124499,10/9/2015,10/13/2015,FM-14380,Central,Furniture,Chairs,389.97,35.0973
9264,CA-2015-124499,10/9/2015,10/13/2015,FM-14380,Central,Office Supplies,Appliances,269.91,53.982
9265,US-2017-128118,11/24/2017,12/1/2017,MY-17380,South,Office Supplies,Binders,11.673,-7.782
9266,US-2017-128118,11/24/2017,12/1/2017,MY-17380,South,Office Supplies,Envelopes,64.848,24.318
9267,CA-2014-125759,2/8/2014,2/9/2014,NM-18445,West,Furniture,Furnishings,14.56,5.5328
9268,CA-2015-151869,9/25/2015,9/25/2015,CS-11950,East,Furniture,Chairs,102.582,6.8388
9269,CA-2015-151869,9/25/2015,9/25/2015,CS-11950,East,Office Supplies,Paper,20.04,9.6192
9270,US-2017-102183,8/21/2017,8/28/2017,PK-19075,East,Office Supplies,Binders,32.088,11.2308
9271,US-2017-102183,8/21/2017,8/28/2017,PK-19075,East,Office Supplies,Binders,4305.552,1453.1238
9272,CA-2016-100510,5/12/2016,5/17/2016,HM-14860,East,Furniture,Furnishings,10.02,4.4088
9273,CA-2016-100510,5/12/2016,5/17/2016,HM-14860,East,Technology,Phones,631.96,303.3408
9274,CA-2017-146983,9/2/2017,9/6/2017,AH-10210,South,Office Supplies,Binders,1577.94,757.4112
9275,US-2014-134054,10/10/2014,10/10/2014,FC-14335,West,Office Supplies,Art,255.85,112.574
9276,CA-2016-113236,5/26/2016,5/29/2016,CP-12085,South,Office Supplies,Storage,184.704,13.8528
9277,CA-2016-113236,5/26/2016,5/29/2016,CP-12085,South,Technology,Accessories,47.92,11.98
9278,CA-2017-122539,12/1/2017,12/5/2017,SC-20305,East,Office Supplies,Labels,15.936,5.1792
9279,CA-2017-122539,12/1/2017,12/5/2017,SC-20305,East,Office Supplies,Binders,8.001,-5.6007
9280,CA-2017-122539,12/1/2017,12/5/2017,SC-20305,East,Furniture,Chairs,398.972,-28.498
9281,CA-2016-166772,9/20/2016,9/24/2016,HJ-14875,West,Furniture,Bookcases,163.88,40.97
9282,US-2017-152898,9/11/2017,9/15/2017,CB-12025,South,Office Supplies,Appliances,67.9,20.37
9283,CA-2016-160486,12/30/2016,1/4/2017,EH-14185,South,Office Supplies,Paper,72.224,25.2784
9284,CA-2017-102218,9/2/2017,9/4/2017,LW-17215,West,Office Supplies,Labels,11.696,3.9474
9285,CA-2014-161032,11/18/2014,11/23/2014,MK-17905,Central,Furniture,Chairs,392.94,43.2234
9286,CA-2015-102778,11/21/2015,11/24/2015,JH-15820,South,Furniture,Furnishings,18.176,4.7712
9287,CA-2017-154011,6/19/2017,6/26/2017,DB-13270,Central,Office Supplies,Binders,6.888,-11.0208
9288,CA-2017-154011,6/19/2017,6/26/2017,DB-13270,Central,Furniture,Tables,457.485,-84.9615
9289,US-2017-165456,11/30/2017,12/3/2017,TB-21625,East,Furniture,Chairs,1079.316,-15.4188
9290,CA-2014-111857,4/23/2014,4/26/2014,NM-18445,West,Office Supplies,Paper,48.91,22.9877
9291,CA-2014-163650,9/23/2014,9/25/2014,TT-21220,East,Office Supplies,Art,9.84,2.8536
9292,CA-2014-163650,9/23/2014,9/25/2014,TT-21220,East,Office Supplies,Binders,34.5,15.525
9293,CA-2017-124114,3/2/2017,3/2/2017,RS-19765,Central,Office Supplies,Binders,0.556,-0.9452
9294,US-2017-116505,11/17/2017,11/21/2017,TB-21625,East,Office Supplies,Binders,43.8,20.586
9295,CA-2017-161340,5/28/2017,6/1/2017,AM-10360,East,Office Supplies,Paper,13.872,5.0286
9296,CA-2017-161340,5/28/2017,6/1/2017,AM-10360,East,Furniture,Bookcases,115.96,-64.9376
9297,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Technology,Accessories,41.424,8.2848
9298,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Technology,Phones,244.768,24.4768
9299,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Office Supplies,Art,74.352,6.5058
9300,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Office Supplies,Binders,4.312,-6.8992
9301,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Furniture,Chairs,56.686,-20.245
9302,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Technology,Phones,97.968,6.123
9303,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Office Supplies,Art,7.872,0.8856
9304,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Office Supplies,Paper,15.552,5.4432
9305,US-2015-163433,4/18/2015,4/22/2015,MP-17965,Central,Office Supplies,Binders,1.476,-2.2878
9306,CA-2015-137603,9/19/2015,9/24/2015,MH-17290,West,Office Supplies,Art,8.4,2.184
9307,CA-2014-128237,3/25/2014,3/30/2014,CA-12265,West,Office Supplies,Art,6.56,1.9024
9308,CA-2014-128237,3/25/2014,3/30/2014,CA-12265,West,Office Supplies,Art,14.88,3.72
9309,CA-2014-128237,3/25/2014,3/30/2014,CA-12265,West,Technology,Accessories,45.48,15.918
9310,CA-2014-128237,3/25/2014,3/30/2014,CA-12265,West,Office Supplies,Art,25.44,9.9216
9311,US-2016-102141,8/26/2016,8/31/2016,KD-16615,East,Office Supplies,Binders,146.688,45.84
9312,CA-2017-148642,3/6/2017,3/12/2017,DW-13540,Central,Office Supplies,Labels,4.928,1.7248
9313,CA-2017-148642,3/6/2017,3/12/2017,DW-13540,Central,Office Supplies,Art,63.488,4.7616
9314,CA-2015-111948,11/11/2015,11/11/2015,AG-10495,Central,Office Supplies,Storage,418.32,117.1296
9315,CA-2015-111948,11/11/2015,11/11/2015,AG-10495,Central,Office Supplies,Appliances,123.858,46.7908
9316,CA-2016-161907,4/5/2016,4/9/2016,JH-16180,East,Technology,Phones,118.782,-27.7158
9317,CA-2016-161907,4/5/2016,4/9/2016,JH-16180,East,Office Supplies,Supplies,769.184,-163.4516
9318,CA-2017-124940,2/21/2017,2/26/2017,DK-13090,Central,Technology,Accessories,47.904,-2.994
9319,US-2017-108343,7/20/2017,7/25/2017,AR-10825,East,Office Supplies,Paper,13.36,6.4128
9320,US-2017-108343,7/20/2017,7/25/2017,AR-10825,East,Furniture,Chairs,163.764,25.4744
9321,US-2017-108343,7/20/2017,7/25/2017,AR-10825,East,Furniture,Furnishings,183.92,31.2664
9322,US-2016-111563,11/4/2016,11/8/2016,SM-20005,Central,Furniture,Furnishings,11.376,-5.688
9323,US-2016-111563,11/4/2016,11/8/2016,SM-20005,Central,Furniture,Furnishings,66.112,-84.2928
9324,CA-2017-121853,9/23/2017,9/29/2017,DB-13660,West,Office Supplies,Paper,211.04,97.0784
9325,CA-2017-121853,9/23/2017,9/29/2017,DB-13660,West,Furniture,Chairs,594.816,59.4816
9326,CA-2017-121853,9/23/2017,9/29/2017,DB-13660,West,Office Supplies,Binders,72.96,23.712
9327,US-2017-130687,9/7/2017,9/10/2017,PF-19225,West,Furniture,Furnishings,80.96,34.8128
9328,US-2017-130687,9/7/2017,9/10/2017,PF-19225,West,Technology,Phones,455.712,34.1784
9329,US-2017-130687,9/7/2017,9/10/2017,PF-19225,West,Office Supplies,Art,25.98,7.2744
9330,CA-2015-164497,11/28/2015,11/30/2015,AJ-10945,West,Office Supplies,Appliances,45.28,15.3952
9331,US-2015-153283,11/12/2015,11/18/2015,EB-14110,East,Office Supplies,Envelopes,15.56,7.3132
9332,CA-2016-108056,9/29/2016,10/3/2016,ES-14080,West,Technology,Phones,859.2,75.18
9333,CA-2017-127726,9/11/2017,9/13/2017,SS-20410,South,Office Supplies,Appliances,195.68,50.8768
9334,CA-2017-127726,9/11/2017,9/13/2017,SS-20410,South,Office Supplies,Fasteners,14.2,6.674
9335,CA-2017-110198,5/1/2017,5/2/2017,AG-10900,South,Furniture,Bookcases,314.352,-15.7176
9336,CA-2017-110198,5/1/2017,5/2/2017,AG-10900,South,Office Supplies,Labels,4.608,1.4976
9337,CA-2017-130715,9/16/2017,9/20/2017,CY-12745,West,Office Supplies,Fasteners,17.9,8.771
9338,CA-2014-155264,10/19/2014,10/22/2014,RP-19270,West,Office Supplies,Binders,2.992,1.122
9339,CA-2014-155264,10/19/2014,10/22/2014,RP-19270,West,Office Supplies,Binders,20.064,7.0224
9340,CA-2014-155264,10/19/2014,10/22/2014,RP-19270,West,Office Supplies,Paper,146.73,68.9631
9341,CA-2014-155264,10/19/2014,10/22/2014,RP-19270,West,Office Supplies,Labels,18.75,9
9342,CA-2014-155264,10/19/2014,10/22/2014,RP-19270,West,Technology,Phones,117.576,11.7576
9343,CA-2016-119123,3/13/2016,3/18/2016,DB-13360,West,Office Supplies,Binders,51.184,19.194
9344,CA-2017-109085,2/17/2017,2/20/2017,CK-12325,East,Furniture,Tables,455.97,-106.393
9345,CA-2017-109085,2/17/2017,2/20/2017,CK-12325,East,Office Supplies,Binders,5.715,-4.7625
9346,CA-2017-109085,2/17/2017,2/20/2017,CK-12325,East,Technology,Phones,57.594,-11.5188
9347,CA-2017-109085,2/17/2017,2/20/2017,CK-12325,East,Furniture,Furnishings,30.144,8.2896
9348,CA-2017-109085,2/17/2017,2/20/2017,CK-12325,East,Furniture,Chairs,899.43,-12.849
9349,CA-2016-114860,12/22/2016,12/28/2016,DN-13690,West,Furniture,Furnishings,842.72,202.2528
9350,CA-2016-114860,12/22/2016,12/28/2016,DN-13690,West,Furniture,Furnishings,41.96,10.9096
9351,CA-2016-159009,9/23/2016,9/27/2016,DP-13105,West,Office Supplies,Binders,13.216,4.4604
9352,CA-2016-159009,9/23/2016,9/27/2016,DP-13105,West,Furniture,Chairs,184.752,-20.7846
9353,CA-2017-148411,9/24/2017,9/26/2017,RO-19780,Central,Furniture,Chairs,520.464,-14.8704
9354,CA-2017-148411,9/24/2017,9/26/2017,RO-19780,Central,Office Supplies,Paper,11.424,3.7128
9355,CA-2015-110324,12/1/2015,12/5/2015,MA-17560,Central,Office Supplies,Paper,19.44,9.3312
9356,CA-2015-110324,12/1/2015,12/5/2015,MA-17560,Central,Office Supplies,Art,3.64,1.0192
9357,CA-2015-110324,12/1/2015,12/5/2015,MA-17560,Central,Office Supplies,Paper,18.54,8.7138
9358,CA-2016-168046,1/25/2016,1/28/2016,JD-15895,East,Office Supplies,Binders,43.12,15.092
9359,CA-2016-168046,1/25/2016,1/28/2016,JD-15895,East,Furniture,Tables,313.722,-99.3453
9360,CA-2016-168046,1/25/2016,1/28/2016,JD-15895,East,Furniture,Furnishings,45.98,7.8166
9361,CA-2016-168046,1/25/2016,1/28/2016,JD-15895,East,Office Supplies,Storage,428.68,0
9362,CA-2017-111591,3/21/2017,3/25/2017,PS-18970,West,Office Supplies,Binders,30.576,10.3194
9363,CA-2017-111591,3/21/2017,3/25/2017,PS-18970,West,Office Supplies,Fasteners,13.02,0.3906
9364,CA-2017-111591,3/21/2017,3/25/2017,PS-18970,West,Furniture,Furnishings,22.14,6.4206
9365,CA-2017-111591,3/21/2017,3/25/2017,PS-18970,West,Office Supplies,Storage,359.32,7.1864
9366,US-2014-166828,8/22/2014,8/25/2014,JF-15415,Central,Office Supplies,Paper,11.56,5.6644
9367,CA-2014-108147,6/8/2014,6/13/2014,RD-19480,East,Office Supplies,Binders,68.48,25.68
9368,CA-2014-108147,6/8/2014,6/13/2014,RD-19480,East,Office Supplies,Storage,1676.88,83.844
9369,CA-2016-154998,4/7/2016,4/9/2016,ES-14080,East,Office Supplies,Paper,37.94,18.2112
9370,CA-2017-113460,11/7/2017,11/9/2017,KN-16390,East,Furniture,Chairs,272.97,43.6752
9371,CA-2015-111339,5/29/2015,5/31/2015,VP-21760,East,Furniture,Furnishings,41.568,-4.1568
9372,CA-2015-111339,5/29/2015,5/31/2015,VP-21760,East,Furniture,Chairs,317.058,-86.0586
9373,CA-2015-111339,5/29/2015,5/31/2015,VP-21760,East,Office Supplies,Fasteners,8.04,2.9145
9374,CA-2017-102820,5/7/2017,5/11/2017,CS-11950,West,Technology,Phones,419.944,52.493
9375,CA-2016-149671,6/5/2016,6/9/2016,KB-16600,West,Office Supplies,Supplies,61.38,15.9588
9376,CA-2015-126347,12/14/2015,12/19/2015,AJ-10945,West,Technology,Accessories,50,10.5
9377,CA-2017-108756,12/25/2017,12/29/2017,PO-18865,East,Technology,Accessories,31.8,13.674
9378,CA-2017-155362,12/17/2017,12/21/2017,DP-13105,Central,Office Supplies,Storage,32.56,8.4656
9379,CA-2016-117625,5/10/2016,5/15/2016,GM-14500,Central,Office Supplies,Envelopes,7.072,2.3868
9380,CA-2014-154158,12/23/2014,12/27/2014,CC-12670,South,Office Supplies,Paper,45.528,15.9348
9381,CA-2014-154158,12/23/2014,12/27/2014,CC-12670,South,Furniture,Chairs,64.784,6.4784
9382,CA-2014-154158,12/23/2014,12/27/2014,CC-12670,South,Office Supplies,Storage,424.272,-10.6068
9383,CA-2014-154158,12/23/2014,12/27/2014,CC-12670,South,Office Supplies,Art,1.344,0.504
9384,CA-2014-154158,12/23/2014,12/27/2014,CC-12670,South,Office Supplies,Storage,83.92,-1.049
9385,CA-2017-100433,8/11/2017,8/16/2017,SJ-20125,East,Office Supplies,Paper,25.92,12.4416
9386,CA-2017-163097,8/27/2017,8/31/2017,SF-20200,West,Furniture,Furnishings,120.576,33.1584
9387,US-2017-127292,1/19/2017,1/23/2017,RM-19375,East,Office Supplies,Paper,79.92,37.5624
9388,US-2017-127292,1/19/2017,1/23/2017,RM-19375,East,Office Supplies,Paper,12.28,5.7716
9389,US-2017-127292,1/19/2017,1/23/2017,RM-19375,East,Office Supplies,Appliances,542.94,152.0232
9390,US-2017-127292,1/19/2017,1/23/2017,RM-19375,East,Office Supplies,Envelopes,2.04,0.9588
9391,CA-2015-163734,6/19/2015,6/24/2015,KM-16375,Central,Office Supplies,Storage,228.92,14.3075
9392,CA-2017-162474,3/13/2017,3/16/2017,FH-14275,Central,Technology,Phones,7.992,2.5974
9393,CA-2015-130848,10/25/2015,10/25/2015,DG-13300,West,Furniture,Chairs,582.336,-29.1168
9394,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Technology,Phones,629.95,157.4875
9395,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Furniture,Chairs,631.782,140.396
9396,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Furniture,Bookcases,801.568,-10.0196
9397,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Office Supplies,Labels,75.18,35.3346
9398,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Office Supplies,Appliances,30.98,8.0548
9399,CA-2014-125997,9/20/2014,9/23/2014,MW-18220,East,Technology,Phones,1349.91,661.4559
9400,CA-2016-103128,11/11/2016,11/15/2016,SC-20845,Central,Office Supplies,Art,14.112,1.2348
9401,CA-2015-167696,9/16/2015,9/21/2015,BD-11500,South,Office Supplies,Envelopes,31.12,14.6264
9402,CA-2014-159814,6/24/2014,6/28/2014,LP-17080,West,Furniture,Furnishings,4.272,0.9612
9403,CA-2016-105459,8/12/2016,8/17/2016,NP-18700,East,Furniture,Tables,209.148,-66.2302
9404,CA-2016-105459,8/12/2016,8/17/2016,NP-18700,East,Office Supplies,Storage,1591.02,286.3836
9405,CA-2017-141663,4/13/2017,4/17/2017,DP-13105,East,Office Supplies,Fasteners,7.92,1.683
9406,CA-2014-152618,3/14/2014,3/17/2014,RB-19465,Central,Technology,Machines,574.91,156.047
9407,CA-2014-152618,3/14/2014,3/17/2014,RB-19465,Central,Office Supplies,Paper,8.448,2.64
9408,CA-2017-162789,9/22/2017,9/24/2017,LC-17140,East,Technology,Accessories,1071,171.36
9409,CA-2017-162789,9/22/2017,9/24/2017,LC-17140,East,Furniture,Furnishings,12.07,3.9831
9410,US-2017-110149,12/10/2017,12/13/2017,WB-21850,East,Office Supplies,Binders,3.273,-2.5093
9411,US-2017-110149,12/10/2017,12/13/2017,WB-21850,East,Furniture,Furnishings,87.92,15.386
9412,CA-2016-108959,3/10/2016,3/14/2016,MH-17785,West,Office Supplies,Storage,104.696,6.5435
9413,CA-2015-164777,1/27/2015,1/29/2015,SC-20305,West,Furniture,Chairs,2803.92,0
9414,CA-2016-132017,9/26/2016,9/27/2016,MH-17620,Central,Office Supplies,Binders,6.816,-11.5872
9415,CA-2015-127824,10/18/2015,10/22/2015,JC-15775,West,Technology,Phones,249.584,15.599
9416,CA-2015-127824,10/18/2015,10/22/2015,JC-15775,West,Office Supplies,Paper,17.94,8.7906
9417,CA-2015-127824,10/18/2015,10/22/2015,JC-15775,West,Furniture,Furnishings,10.11,3.2352
9418,CA-2014-148285,10/27/2014,11/1/2014,RD-19810,South,Office Supplies,Paper,10.368,3.6288
9419,CA-2014-148285,10/27/2014,11/1/2014,RD-19810,South,Office Supplies,Paper,11.952,4.0338
9420,CA-2017-152926,10/2/2017,10/4/2017,SC-20695,Central,Office Supplies,Appliances,15.224,-38.8212
9421,CA-2017-152926,10/2/2017,10/4/2017,SC-20695,Central,Office Supplies,Appliances,21.984,-56.0592
9422,CA-2014-145254,7/23/2014,7/27/2014,NC-18535,West,Technology,Phones,604.752,60.4752
9423,CA-2014-145254,7/23/2014,7/27/2014,NC-18535,West,Office Supplies,Supplies,40.7,11.803
9424,CA-2014-145254,7/23/2014,7/27/2014,NC-18535,West,Technology,Phones,302.376,37.797
9425,CA-2014-145254,7/23/2014,7/27/2014,NC-18535,West,Technology,Accessories,45,4.95
9426,CA-2014-116246,9/12/2014,9/17/2014,LW-17215,East,Furniture,Chairs,3785.292,420.588
9427,CA-2016-160479,9/15/2016,9/20/2016,AH-10585,West,Office Supplies,Art,35.4,13.452
9428,CA-2014-167486,11/27/2014,12/1/2014,JO-15145,East,Furniture,Furnishings,199.9,39.98
9429,CA-2014-152100,5/11/2014,5/16/2014,VW-21775,Central,Furniture,Chairs,1212.96,-69.312
9430,CA-2015-166219,8/28/2015,9/1/2015,BP-11185,Central,Technology,Phones,1099.96,82.497
9431,CA-2015-166219,8/28/2015,9/1/2015,BP-11185,Central,Furniture,Tables,103.481,-16.2613
9432,CA-2015-111864,6/19/2015,6/19/2015,PP-18955,East,Office Supplies,Labels,5.904,1.9926
9433,CA-2015-119627,8/17/2015,8/23/2015,SC-20725,West,Technology,Accessories,30.08,-5.264
9434,CA-2015-119627,8/17/2015,8/23/2015,SC-20725,West,Office Supplies,Paper,36.288,12.7008
9435,CA-2015-119627,8/17/2015,8/23/2015,SC-20725,West,Office Supplies,Art,10.272,1.1556
9436,CA-2015-119627,8/17/2015,8/23/2015,SC-20725,West,Technology,Accessories,252.8,-31.6
9437,CA-2015-160787,9/25/2015,9/25/2015,BM-11785,East,Office Supplies,Binders,2.946,-2.0622
9438,CA-2017-107853,5/26/2017,5/31/2017,CD-11920,West,Office Supplies,Paper,12.96,6.2208
9439,CA-2017-126144,7/31/2017,8/5/2017,GM-14680,East,Technology,Phones,285.576,-57.1152
9440,US-2014-154655,10/12/2014,10/17/2014,BP-11050,Central,Office Supplies,Supplies,22.24,2.502
9441,CA-2014-100391,5/25/2014,5/29/2014,BW-11065,East,Office Supplies,Paper,14.62,6.7252
9442,CA-2014-165477,12/29/2014,12/31/2014,RE-19405,East,Office Supplies,Appliances,48.36,6.045
9443,CA-2017-165904,4/7/2017,4/11/2017,HR-14770,South,Office Supplies,Art,16.256,1.2192
9444,CA-2017-165904,4/7/2017,4/11/2017,HR-14770,South,Technology,Phones,219.184,19.1786
9445,CA-2015-104052,3/1/2015,3/2/2015,TP-21565,Central,Technology,Phones,95.84,34.742
9446,CA-2015-168277,5/29/2015,6/3/2015,KB-16315,Central,Office Supplies,Labels,12.39,5.6994
9447,CA-2016-158617,9/22/2016,9/28/2016,AC-10660,Central,Office Supplies,Paper,35.88,16.146
9448,CA-2017-136882,5/27/2017,6/3/2017,DN-13690,Central,Furniture,Furnishings,477.3,138.417
9449,US-2016-148957,9/17/2016,9/23/2016,CC-12430,West,Office Supplies,Labels,12.32,5.9136
9450,CA-2014-140032,9/8/2014,9/13/2014,TS-21340,West,Office Supplies,Binders,8.608,3.0128
9451,CA-2017-145506,6/3/2017,6/7/2017,MO-17800,West,Office Supplies,Storage,136.26,5.4504
9452,CA-2015-129546,9/28/2015,10/5/2015,RP-19855,West,Office Supplies,Appliances,186.15,55.845
9453,CA-2015-129546,9/28/2015,10/5/2015,RP-19855,West,Office Supplies,Binders,81.792,26.5824
9454,CA-2015-129546,9/28/2015,10/5/2015,RP-19855,West,Office Supplies,Supplies,47.19,13.6851
9455,CA-2015-129546,9/28/2015,10/5/2015,RP-19855,West,Technology,Phones,36.784,-8.2764
9456,CA-2016-140977,6/16/2016,6/19/2016,JL-15175,South,Technology,Machines,91.475,-1.8295
9457,CA-2017-151855,5/27/2017,6/3/2017,BW-11110,South,Technology,Accessories,27.192,0.3399
9458,CA-2017-151855,5/27/2017,6/3/2017,BW-11110,South,Office Supplies,Binders,12.06,-10.05
9459,CA-2014-138240,10/9/2014,10/14/2014,SJ-20500,West,Office Supplies,Art,144.6,41.934
9460,CA-2014-138240,10/9/2014,10/14/2014,SJ-20500,West,Technology,Phones,15.992,-2.9985
9461,CA-2014-101833,11/17/2014,11/22/2014,FG-14260,East,Office Supplies,Paper,34.44,17.22
9462,CA-2014-100867,10/19/2014,10/24/2014,EH-14125,West,Technology,Phones,321.552,20.097
9463,US-2017-109610,11/25/2017,11/30/2017,BS-11590,South,Furniture,Chairs,701.96,168.4704
9464,CA-2014-156545,2/27/2014,3/3/2014,JS-16030,East,Office Supplies,Art,19.456,3.4048
9465,CA-2014-109127,12/21/2014,12/25/2014,JC-15775,East,Office Supplies,Labels,17.28,7.9488
9466,CA-2016-126858,11/19/2016,11/23/2016,JM-15265,West,Furniture,Furnishings,31.96,1.598
9467,CA-2017-102925,11/5/2017,11/10/2017,CD-12280,East,Office Supplies,Binders,164.688,55.5822
9468,CA-2017-102925,11/5/2017,11/10/2017,CD-12280,East,Furniture,Tables,166.5,-66.6
9469,CA-2017-102925,11/5/2017,11/10/2017,CD-12280,East,Office Supplies,Paper,12.96,6.2208
9470,CA-2017-102925,11/5/2017,11/10/2017,CD-12280,East,Office Supplies,Paper,110.96,53.2608
